Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - For ([i = 0, i < StoresCBList.size() - 19, (i++)])",Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:02,0.001s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:37:02,2018-04-23 18:37:23,20.895s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:23,0.098s,PASSED
"Statement - StoreInGroupList = CustomKeywords.projectSpecific.Reusability.getTestData(""ReportingGroupManagementPage"", ""StoresInGroupListTC6"")",Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:23,0.025s,PASSED
"Statement - groupList1 = StoreInGroupList.split("","")",Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:23,0.001s,PASSED
Statement - listOfStoresinGroupListbox = new java.util.ArrayList(java.util.Arrays.asList(groupList1)),Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:23,0.002s,PASSED
Statement - out.println(listOfStoresinGroupListbox),Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:23,0.001s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:37:23,2018-04-23 18:37:33,10.002s,PASSED
"Statement - secondStoreListBox1 = driver.findElements(org.openqa.selenium.By.xpath(com.kms.katalon.core.testdata.TestDataFactory.findTestData(OR_file).getValue(2, 11)))",Chrome 65.0.3325.181,,2018-04-23 18:37:33,2018-04-23 18:37:33,0.065s,PASSED
Statement - actualList1 = new java.util.ArrayList(),Chrome 65.0.3325.181,,2018-04-23 18:37:33,2018-04-23 18:37:33,0.000s,PASSED
"Statement - For ([i = 0, i < secondStoreListBox1.size(), (i++)])",Chrome 65.0.3325.181,,2018-04-23 18:37:33,2018-04-23 18:37:33,0.000s,PASSED
Statement - out.println(actualList1),Chrome 65.0.3325.181,,2018-04-23 18:37:33,2018-04-23 18:37:33,0.000s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:37:33,2018-04-23 18:37:43,10.002s,PASSED
Statement - If (actualList1.containsAll(listOfStoresinGroupListbox)),Chrome 65.0.3325.181,,2018-04-23 18:37:43,2018-04-23 18:37:43,0.001s,PASSED
Statement - Else,Chrome 65.0.3325.181,,2018-04-23 18:37:43,2018-04-23 18:37:43,0.002s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,click on save button,2018-04-23 18:37:43,2018-04-23 18:37:43,0.105s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:37:43,2018-04-23 18:37:53,10.002s,PASSED
back,Chrome 65.0.3325.181,,2018-04-23 18:37:53,2018-04-23 18:37:53,0.067s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:37:53,2018-04-23 18:38:03,10.002s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:03,2018-04-23 18:38:03,0.116s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-23 18:38:03,2018-04-23 18:38:03,0.022s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:03,2018-04-23 18:38:04,0.090s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:04,2018-04-23 18:38:04,0.058s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:04,2018-04-23 18:38:04,0.061s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-23 18:38:04,2018-04-23 18:38:04,0.015s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:04,2018-04-23 18:38:04,0.076s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:38:04,2018-04-23 18:38:09,5.001s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:09,2018-04-23 18:38:09,0.113s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:09,2018-04-23 18:38:09,0.093s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:09,2018-04-23 18:38:09,0.050s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-23 18:38:09,2018-04-23 18:38:19,10.003s,PASSED
back,Chrome 65.0.3325.181,,2018-04-23 18:38:19,2018-04-23 18:38:19,0.065s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:19,2018-04-23 18:38:20,1.137s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:20,2018-04-23 18:38:20,0.071s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:20,2018-04-23 18:38:20,0.076s,PASSED
uiaction.CommonUIActions.click,Chrome 65.0.3325.181,,2018-04-23 18:38:20,2018-04-23 18:38:27,6.351s,PASSED
Start listener action : sampleAfterTestCase,Chrome 65.0.3325.181,,2018-04-23 18:38:27,2018-04-23 18:38:27,0.689s,PASSED
