Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 17:42:54,2018-05-10 17:45:59,3m - 4.584s,FAILED
Statement - Catch (Exception e),Chrome 66.0.3359.139,,2018-05-10 17:45:59,2018-05-10 17:45:59,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 17:45:59,2018-05-10 17:46:00,0.687s,PASSED
,,,,,,
Test Cases/CreateGroupTC/HME-DeleteGroup-07,Chrome 66.0.3359.139,To verify that public admin is able to delete a group,2018-05-10 17:46:00,2018-05-10 17:50:51,4m - 51.159s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 17:46:00,2018-05-10 17:46:03,3.577s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 17:46:04,2018-05-10 17:46:04,0.001s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 17:46:04,2018-05-10 17:50:50,4m - 46.597s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 17:50:50,2018-05-10 17:50:51,0.702s,PASSED
,,,,,,
Test Cases/GoalStatisticsTC/HME-Goal Statistics Report-01,Chrome 66.0.3359.139,To verify that public admin is able to view Goal Statistics Reports screen,2018-05-10 17:50:51,2018-05-10 17:54:21,3m - 30.307s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 17:50:51,2018-05-10 17:50:55,3.770s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 17:50:55,2018-05-10 17:50:55,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 17:50:55,2018-05-10 17:54:20,3m - 25.641s,FAILED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 17:54:20,2018-05-10 17:54:20,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 17:54:20,2018-05-10 17:54:21,0.663s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-01,Chrome 66.0.3359.139,To verify that public admin is able to view Summary Reports screen,2018-05-10 17:54:21,2018-05-10 17:57:04,2m - 43.197s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 17:54:21,2018-05-10 17:54:25,3.623s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 17:54:25,2018-05-10 17:54:25,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 17:54:25,2018-05-10 17:57:04,2m - 38.673s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 17:57:04,2018-05-10 17:57:04,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 17:57:04,2018-05-10 17:57:04,0.729s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-07,Chrome 66.0.3359.139,To verify that public admin is able to generate weekly summary report for selected groups/stores for maximum of 2 months,2018-05-10 17:57:04,2018-05-10 18:00:09,3m - 5.006s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 17:57:04,2018-05-10 17:57:08,3.592s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 17:57:08,2018-05-10 17:57:08,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 17:57:08,2018-05-10 18:00:09,3m - 0.553s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 18:00:09,2018-05-10 18:00:09,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 18:00:09,2018-05-10 18:00:09,0.655s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-08,Chrome 66.0.3359.139,To verify that public admin is able to generate day summary report for selected groups/stores for maximum of 1 month,2018-05-10 18:00:09,2018-05-10 18:03:19,3m - 9.388s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 18:00:09,2018-05-10 18:00:13,3.590s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 18:00:13,2018-05-10 18:00:13,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 18:00:13,2018-05-10 18:03:18,3m - 4.950s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 18:03:18,2018-05-10 18:03:18,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 18:03:18,2018-05-10 18:03:19,0.655s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-09,Chrome 66.0.3359.139,To verify that public admin is able to generate daypart summary report for selected groups/stores for maximum of 2 weeks,2018-05-10 18:03:19,2018-05-10 18:09:09,5m - 50.074s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 18:03:19,2018-05-10 18:03:22,3.566s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 18:03:23,2018-05-10 18:03:23,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 18:03:23,2018-05-10 18:09:08,5m - 45.605s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 18:09:08,2018-05-10 18:09:08,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 18:09:08,2018-05-10 18:09:09,0.705s,PASSED
,,,,,,
Test Cases/SummaryReportsTC/HME-Summary Report-10,Chrome 66.0.3359.139,To verify that public admin is able to generate raw data summary report for selected groups/stores for maximum of 1 day,2018-05-10 18:09:09,2018-05-10 18:12:43,3m - 33.725s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 66.0.3359.139,,2018-05-10 18:09:09,2018-05-10 18:09:12,3.576s,PASSED
Statement - TCflag = true,Chrome 66.0.3359.139,,2018-05-10 18:09:13,2018-05-10 18:09:13,0.000s,PASSED
Statement - Try,Chrome 66.0.3359.139,,2018-05-10 18:09:13,2018-05-10 18:12:42,3m - 29.276s,PASSED
Statement - assert TCflag == true,Chrome 66.0.3359.139,,2018-05-10 18:12:42,2018-05-10 18:12:42,0.000s,PASSED
Start listener action : sampleAfterTestCase,Chrome 66.0.3359.139,,2018-05-10 18:12:42,2018-05-10 18:12:43,0.684s,PASSED
