Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - For ([i = 0, i < inputFields.size(), (i++)])",IE 11,,2018-04-04 15:24:26,2018-04-04 15:24:28,2.106s,PASSED
Statement - s = inputFieldsResults[1],IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.002s,PASSED
Statement - isEditable = false,IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.000s,PASSED
"Statement - For ([j = 2, j < inputFieldsResults.size(), (j++)])",IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.004s,PASSED
Statement - If (!(isEditable)),IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.000s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storebrandName), ""disabled"")",IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.088s,PASSED
Statement - If (attr),IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.000s,PASSED
"Statement - attr = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(StorePage/storeCountryName), ""disabled"")",IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.090s,PASSED
Statement - If (attr),IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.000s,PASSED
Statement - assert TCflag == true,IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:28,0.000s,PASSED
Start listener action : sampleAfterTestCase,IE 11,,2018-04-04 15:24:28,2018-04-04 15:24:29,0.648s,PASSED
